real_id,virtual_id,timestamp,delta_time,behavior,initial_balance,activity_type,granted,amount,balance,initial_country,location,device,network,agent_type,is_fraud
20,20,2025-02-25 18:08:06,0 days 01:23:00,legitimate,69313.34,Transfer Funds,True,-45.83568,69267.51,Japan,UK,iPhone,Corporate Network,static,0
21,21,2025-02-25 22:42:23,0 days 02:59:06,legitimate,77066.5,Make Purchase,True,-530.72217,76535.78,France,France,iPhone,Home WiFi,static,0
22,22,2025-02-24 20:17:56,0 days 00:08:11,card_skimming,1381.0398,Request New PIN,True,0.0,1381.0398,Japan,Hong Kong,Android,Public WiFi,static,1
23,23,2025-02-25 18:55:59,0 days 00:09:55,legitimate,80027.2,Pay Bills,True,-58.280987,79968.92,Germany,Germany,MacBook,Public WiFi,static,0
24,24,2025-02-26 03:27:29,0 days 01:31:50,legitimate,16021.815,Transfer Funds,True,-68.64591,15953.17,France,UK,Android,Public WiFi,static,0
25,25,2025-02-25 22:07:53,0 days 01:00:54,legitimate,36957.258,Make Purchase,True,-43.167084,36914.09,USA,USA,iPhone,Home WiFi,traveler,0
27,27,2025-02-25 22:26:12,0 days 02:42:08,legitimate,60690.766,Apply for Credit Card,True,0.0,60690.766,China,China,iPhone,Public WiFi,static,0
28,28,2025-02-25 20:23:33,0 days 00:33:46,legitimate,74017.164,Make Purchase,True,-464.74445,73552.42,USA,USA,Windows Laptop,Public WiFi,static,0
29,29,2025-02-25 23:13:25,0 days 00:07:55,legitimate,59579.08,Deposit Funds,True,331.33585,59910.414,USA,Japan,MacBook,Public WiFi,traveler,0
30,1,2025-02-25 23:46:00,0 days 00:16:39,identity_theft,58990.934,Change Email,True,0.0,58990.934,USA,Cayman Islands,Windows Laptop,Public WiFi,static,1
31,31,2025-02-25 22:12:20,0 days 01:31:04,legitimate,20059.012,Pay Bills,True,-143.87144,19915.14,USA,USA,Linux PC,Corporate Network,static,0
32,32,2025-02-25 19:38:04,0 days 01:49:06,legitimate,12239.628,Deposit Funds,True,143.92184,12383.55,France,Japan,Windows Laptop,Home WiFi,traveler,0
33,33,2025-02-25 15:09:04,0 days 00:25:28,legitimate,75333.73,Pay Bills,True,-144.77118,75188.95,France,France,iPhone,Public WiFi,traveler,0
34,34,2025-02-26 04:03:31,0 days 02:10:19,legitimate,21858.828,Pay Bills,True,-73.544205,21785.285,USA,USA,Windows Laptop,Public WiFi,static,0
35,35,2025-02-25 19:54:08,0 days 00:56:05,legitimate,45095.645,Apply for Loan,True,0.0,45095.645,France,France,Windows Laptop,Mobile Network,traveler,0
36,36,2025-02-25 16:51:47,0 days 02:01:09,legitimate,24157.021,Make Purchase,True,-189.71898,23967.303,China,Japan,Windows Laptop,Public WiFi,traveler,0
37,37,2025-02-25 21:40:19,0 days 01:06:36,legitimate,46826.074,Deposit Funds,True,53.445335,46879.52,UK,France,MacBook,Mobile Network,traveler,0
38,38,2025-02-26 02:33:02,0 days 02:28:39,legitimate,39504.51,Make Purchase,True,-233.85962,39270.652,China,China,Android,Home WiFi,static,0
39,39,2025-02-25 19:19:08,0 days 02:25:44,legitimate,93205.32,Pay Bills,True,-67.59118,93137.73,Japan,Japan,Windows Laptop,Public WiFi,static,0
0,0,2025-02-26 04:11:04,0 days 00:23:51,legitimate,17675.857,Pay Bills,True,-449.86978,17225.988,China,Japan,Windows Laptop,Corporate Network,traveler,0
1,1,2025-02-26 00:24:45,0 days 00:38:45,legitimate,58990.934,Make Purchase,True,-180.11682,58810.816,USA,France,Linux PC,Home WiFi,static,0
2,2,2025-02-26 00:32:28,0 days 02:49:15,legitimate,47000.086,Make Purchase,True,-1034.5731,45965.51,Japan,USA,Android,Home WiFi,static,0
3,3,2025-02-25 19:37:00,0 days 02:03:08,legitimate,82275.45,Transfer Funds,True,-226.29321,82049.16,China,China,iPhone,Corporate Network,static,0
4,4,2025-02-26 01:30:58,0 days 02:30:53,legitimate,45479.46,Transfer Funds,True,-146.07077,45333.39,Germany,Germany,iPhone,Home WiFi,static,0
5,5,2025-02-26 02:00:57,0 days 00:09:21,legitimate,59013.39,Transfer Funds,True,-263.25812,58750.133,USA,UK,Android,Mobile Network,static,0
6,6,2025-02-25 23:39:27,0 days 01:45:09,legitimate,54989.44,Make Purchase,True,-47.276176,54942.168,USA,USA,Windows Laptop,Corporate Network,static,0
7,7,2025-02-26 05:43:50,0 days 02:37:59,legitimate,85084.234,Make Purchase,True,-647.8835,84436.35,Japan,France,iPhone,Public WiFi,traveler,0
8,8,2025-02-25 15:03:47,0 days 01:26:56,legitimate,65558.625,Deposit Funds,True,57.466015,65616.09,France,France,MacBook,Mobile Network,static,0
11,11,2025-02-26 02:40:00,0 days 02:19:58,legitimate,70870.66,Pay Bills,True,-144.21854,70726.44,UK,UK,Android,Home WiFi,static,0
12,12,2025-02-26 06:24:45,0 days 02:29:54,legitimate,57876.35,Make Purchase,True,-202.93216,57673.42,China,China,Windows Laptop,Mobile Network,static,0
13,13,2025-02-25 22:58:27,0 days 00:40:44,legitimate,87266.47,Pay Bills,True,-258.84122,87007.625,Japan,USA,MacBook,Public WiFi,static,0
14,14,2025-02-26 03:16:47,0 days 02:26:22,legitimate,1709.1108,Review activityments,True,0.0,1709.1108,Japan,Japan,iPhone,Mobile Network,traveler,0
15,15,2025-02-26 01:57:07,0 days 00:17:29,legitimate,93174.46,Apply for Loan,True,0.0,93174.46,France,France,iPad,Home WiFi,static,0
16,16,2025-02-25 21:29:05,0 days 01:05:36,legitimate,80307.27,Make Purchase,True,-242.56664,80064.7,UK,UK,Windows Laptop,Home WiFi,static,0
17,17,2025-02-26 07:55:23,0 days 02:22:42,legitimate,42054.996,Make Purchase,True,-736.0258,41318.973,USA,Germany,iPad,Public WiFi,traveler,0
19,19,2025-02-26 00:15:44,0 days 00:29:07,legitimate,45426.496,Pay Bills,True,-134.64653,45291.85,Japan,France,Windows Laptop,Home WiFi,traveler,0
20,20,2025-02-25 20:11:11,0 days 02:03:05,legitimate,69267.51,Review activityments,True,0.0,69267.51,Japan,UK,MacBook,Home WiFi,static,0
21,21,2025-02-25 22:50:51,0 days 00:08:28,legitimate,76535.78,Pay Bills,True,-170.83656,76364.945,France,France,Windows Laptop,Home WiFi,static,0
22,22,2025-02-24 20:31:13,0 days 00:13:17,card_skimming,1381.0398,POS Purchase,True,-697.1177,683.9222,Japan,Cayman Islands,Android,Home WiFi,static,1
23,23,2025-02-25 21:13:54,0 days 02:17:55,legitimate,79968.92,Deposit Funds,True,612.6598,80581.586,Germany,Germany,Android,Public WiFi,static,0
24,24,2025-02-26 05:39:11,0 days 02:11:42,legitimate,15953.17,Transfer Funds,True,-98.07823,15855.092,France,France,iPhone,Home WiFi,static,0
25,25,2025-02-26 01:04:03,0 days 02:56:10,legitimate,36914.09,Make Purchase,True,-428.04996,36486.043,USA,USA,Android,Home WiFi,traveler,0
27,27,2025-02-25 23:11:08,0 days 00:44:56,legitimate,60690.766,Apply for Loan,True,0.0,60690.766,China,USA,Windows Laptop,Public WiFi,static,0
28,28,2025-02-25 21:12:55,0 days 00:49:22,legitimate,73552.42,Make Purchase,True,-44.152706,73508.266,USA,USA,Android,Mobile Network,static,0
29,29,2025-02-26 02:01:41,0 days 02:48:16,legitimate,59910.414,Make Purchase,True,-280.4995,59629.914,USA,Japan,iPhone,Home WiFi,traveler,0
30,1,2025-02-26 00:34:35,0 days 00:09:50,identity_theft,58810.816,Change Email,True,0.0,58810.816,USA,France,Windows Laptop,Home WiFi,static,1
31,31,2025-02-26 00:22:25,0 days 02:10:05,legitimate,19915.14,Pay Bills,True,-67.034386,19848.105,USA,USA,Android,Public WiFi,static,0
32,32,2025-02-25 21:12:03,0 days 01:33:59,legitimate,12383.55,Deposit Funds,True,297.09857,12680.648,France,USA,MacBook,Home WiFi,traveler,0
33,33,2025-02-25 16:18:21,0 days 01:09:17,legitimate,75188.95,Pay Bills,True,-35.24717,75153.7,France,France,Android,Public WiFi,traveler,0
34,34,2025-02-26 04:08:01,0 days 00:04:30,legitimate,21785.285,Pay Bills,True,-25.89835,21759.387,USA,USA,Windows Laptop,Corporate Network,static,0
35,35,2025-02-25 20:41:37,0 days 00:47:29,legitimate,45095.645,Apply for Credit Card,True,0.0,45095.645,France,Japan,Android,Home WiFi,traveler,0
36,36,2025-02-25 19:23:54,0 days 02:32:07,legitimate,23967.303,Make Purchase,True,-837.2332,23130.068,China,Japan,iPhone,Home WiFi,traveler,0
37,37,2025-02-26 00:31:43,0 days 02:51:24,legitimate,46879.52,Apply for Loan,True,0.0,46879.52,UK,Japan,iPhone,Home WiFi,traveler,0
38,38,2025-02-26 04:52:32,0 days 02:19:30,legitimate,39270.652,Apply for Credit Card,True,0.0,39270.652,China,China,MacBook,Home WiFi,static,0
39,39,2025-02-25 21:35:36,0 days 02:16:28,legitimate,93137.73,Pay Bills,True,-130.42967,93007.3,Japan,Japan,Windows Laptop,Mobile Network,static,0
0,0,2025-02-26 04:25:28,0 days 00:14:24,legitimate,17225.988,Deposit Funds,True,38.51699,17264.506,China,UK,Android,Public WiFi,traveler,0
1,1,2025-02-26 01:07:19,0 days 00:32:44,legitimate,58810.816,Pay Bills,True,-204.99223,58605.824,USA,France,Android,Mobile Network,static,0
2,2,2025-02-26 02:34:31,0 days 02:02:03,legitimate,45965.51,Make Purchase,True,-1847.9694,44117.543,Japan,Japan,iPad,Public WiFi,static,0
3,3,2025-02-25 20:01:01,0 days 00:24:01,legitimate,82049.16,Deposit Funds,True,216.02538,82265.19,China,USA,iPhone,Mobile Network,static,0
4,4,2025-02-26 03:24:05,0 days 01:53:07,legitimate,45333.39,Pay Bills,True,-132.70071,45200.688,Germany,Germany,iPhone,Mobile Network,static,0
5,5,2025-02-26 04:16:11,0 days 02:15:14,legitimate,58750.133,Transfer Funds,True,-565.3203,58184.812,USA,UK,iPhone,Public WiFi,static,0
6,6,2025-02-26 01:59:46,0 days 02:20:19,legitimate,54942.168,Make Purchase,True,-146.04076,54796.125,USA,USA,Android,Home WiFi,static,0
7,7,2025-02-26 07:01:20,0 days 01:17:30,legitimate,84436.35,Pay Bills,True,-134.50067,84301.85,Japan,France,Windows Laptop,Home WiFi,traveler,0
8,8,2025-02-25 16:22:28,0 days 01:18:41,legitimate,65616.09,Make Purchase,True,-62.96803,65553.125,France,France,iPhone,Home WiFi,static,0
11,11,2025-02-26 04:47:22,0 days 02:07:22,legitimate,70726.44,Pay Bills,True,-91.159096,70635.27,UK,UK,Windows Laptop,Home WiFi,static,0
12,12,2025-02-26 08:02:30,0 days 01:37:45,legitimate,57673.42,Make Purchase,True,-61.294815,57612.125,China,China,iPhone,Public WiFi,static,0
13,13,2025-02-26 01:37:31,0 days 02:39:04,legitimate,87007.625,Pay Bills,True,-55.85838,86951.766,Japan,Japan,MacBook,Home WiFi,static,0
14,14,2025-02-26 06:15:22,0 days 02:58:35,legitimate,1709.1108,Close Account,True,0.0,1709.1108,Japan,USA,Android,Mobile Network,traveler,0
15,15,2025-02-26 02:00:46,0 days 00:03:39,legitimate,93174.46,Apply for Loan,True,0.0,93174.46,France,France,Windows Laptop,Mobile Network,static,0
16,16,2025-02-25 23:28:22,0 days 01:59:17,legitimate,80064.7,Make Purchase,True,-172.71613,79891.99,UK,USA,iPhone,Public WiFi,static,0
17,17,2025-02-26 10:08:26,0 days 02:13:03,legitimate,41318.973,Make Purchase,True,-41.96106,41277.01,USA,Germany,Windows Laptop,Home WiFi,traveler,0
19,19,2025-02-26 00:30:50,0 days 00:15:06,legitimate,45291.85,Pay Bills,True,-168.29147,45123.56,Japan,France,Android,Public WiFi,traveler,0
20,20,2025-02-25 20:49:35,0 days 00:38:24,legitimate,69267.51,Review activityments,True,0.0,69267.51,Japan,France,Android,Corporate Network,static,0
21,21,2025-02-25 23:02:53,0 days 00:12:02,legitimate,76364.945,Pay Bills,True,-130.20012,76234.74,France,France,Windows Laptop,Public WiFi,static,0
22,22,2025-02-24 20:37:40,0 days 00:06:27,card_skimming,683.9222,Close Account,True,0.0,683.9222,Japan,Germany,Android,Home WiFi,static,1
23,23,2025-02-25 23:17:25,0 days 02:03:31,legitimate,80581.586,Transfer Funds,True,-31.06093,80550.52,Germany,Germany,iPad,Public WiFi,static,0
24,24,2025-02-26 07:15:56,0 days 01:36:45,legitimate,15855.092,Deposit Funds,True,39.45917,15894.551,France,USA,iPad,Mobile Network,static,0
25,25,2025-02-26 02:06:16,0 days 01:02:13,legitimate,36486.043,Make Purchase,True,-1752.2131,34733.83,USA,USA,Android,Public WiFi,traveler,0
27,27,2025-02-26 00:13:23,0 days 01:02:15,legitimate,60690.766,Transfer Funds,True,-111.4366,60579.33,China,USA,Windows Laptop,Mobile Network,static,0
28,28,2025-02-25 23:56:12,0 days 02:43:17,legitimate,73508.266,Make Purchase,True,-1072.314,72435.95,USA,USA,Windows Laptop,Mobile Network,static,0
29,29,2025-02-26 02:56:57,0 days 00:55:16,legitimate,59629.914,Make Purchase,True,-112.42465,59517.49,USA,USA,iPhone,Corporate Network,traveler,0
30,1,2025-02-26 01:24:42,0 days 00:17:23,identity_theft,58605.824,Change Email,True,0.0,58605.824,USA,Canada,Android,Public WiFi,static,1
31,31,2025-02-26 02:52:04,0 days 02:29:39,legitimate,19848.105,Pay Bills,True,-48.300858,19799.805,USA,USA,MacBook,Home WiFi,static,0
32,32,2025-02-25 21:31:17,0 days 00:19:14,legitimate,12680.648,Pay Bills,True,-83.49355,12597.155,France,USA,MacBook,Home WiFi,traveler,0
33,33,2025-02-25 17:28:31,0 days 01:10:10,legitimate,75153.7,Pay Bills,True,-37.79363,75115.914,France,France,iPhone,Home WiFi,traveler,0
34,34,2025-02-26 04:47:13,0 days 00:39:12,legitimate,21759.387,Pay Bills,True,-372.11407,21387.271,USA,UK,Android,Mobile Network,static,0
35,35,2025-02-25 23:38:28,0 days 02:56:51,legitimate,45095.645,Apply for Credit Card,True,0.0,45095.645,France,Japan,Android,Home WiFi,traveler,0
36,36,2025-02-25 21:04:04,0 days 01:40:10,legitimate,23130.068,Apply for Loan,True,0.0,23130.068,China,Germany,Android,Public WiFi,traveler,0
37,37,2025-02-26 01:32:38,0 days 01:00:55,legitimate,46879.52,Invest Money,True,-68.156624,46811.363,UK,UK,iPhone,Corporate Network,traveler,0
38,38,2025-02-26 06:40:52,0 days 01:48:20,legitimate,39270.652,Apply for Credit Card,True,0.0,39270.652,China,China,Android,Home WiFi,static,0
39,39,2025-02-25 23:18:37,0 days 01:43:01,legitimate,93007.3,Make Purchase,True,-123.198364,92884.1,Japan,France,Windows Laptop,Home WiFi,static,0
0,0,2025-02-26 04:45:05,0 days 00:19:37,legitimate,17264.506,Transfer Funds,True,-152.39151,17112.113,China,Japan,Android,Home WiFi,traveler,0
1,1,2025-02-26 01:30:20,0 days 00:05:38,legitimate,58605.824,Pay Bills,True,-84.47008,58521.355,USA,USA,iPhone,Mobile Network,static,0
2,2,2025-02-26 04:26:44,0 days 01:52:13,legitimate,44117.543,Pay Bills,True,-32.26404,44085.28,Japan,USA,iPhone,Home WiFi,static,0
3,3,2025-02-25 20:26:27,0 days 00:25:26,legitimate,82265.19,Review activityments,True,0.0,82265.19,China,China,Windows Laptop,Mobile Network,static,0
4,4,2025-02-26 06:01:12,0 days 02:37:07,legitimate,45200.688,Deposit Funds,True,359.50955,45560.2,Germany,Germany,MacBook,Home WiFi,static,0
5,5,2025-02-26 04:32:43,0 days 00:16:32,legitimate,58184.812,Deposit Funds,True,346.06693,58530.88,USA,USA,iPhone,Home WiFi,static,0
6,6,2025-02-26 02:12:06,0 days 00:12:20,legitimate,54796.125,Make Purchase,True,-53.17428,54742.95,USA,USA,iPhone,Home WiFi,static,0
7,7,2025-02-26 07:05:09,0 days 00:03:49,legitimate,84301.85,Transfer Funds,True,-15.298172,84286.555,Japan,USA,MacBook,Home WiFi,traveler,0
8,8,2025-02-25 18:08:34,0 days 01:46:06,legitimate,65553.125,Pay Bills,True,-159.73497,65393.387,France,UK,Windows Laptop,Public WiFi,static,0
11,11,2025-02-26 07:02:26,0 days 02:15:04,legitimate,70635.27,Make Purchase,True,-221.38045,70413.9,UK,UK,Windows Laptop,Home WiFi,static,0
12,12,2025-02-26 10:19:55,0 days 02:17:25,legitimate,57612.125,Make Purchase,True,-8.557511,57603.57,China,China,iPad,Home WiFi,static,0
13,13,2025-02-26 03:50:12,0 days 02:12:41,legitimate,86951.766,Transfer Funds,True,-10.022101,86941.74,Japan,Japan,Android,Public WiFi,static,0
15,15,2025-02-26 02:31:43,0 days 00:30:57,legitimate,93174.46,Apply for Loan,True,0.0,93174.46,France,France,Android,Mobile Network,static,0
16,16,2025-02-25 23:50:56,0 days 00:22:34,legitimate,79891.99,Make Purchase,True,-435.46417,79456.52,UK,France,iPhone,Public WiFi,static,0
17,17,2025-02-26 12:58:00,0 days 02:49:34,legitimate,41277.01,Make Purchase,True,-536.55817,40740.453,USA,USA,iPhone,Public WiFi,traveler,0
19,19,2025-02-26 02:27:22,0 days 01:56:32,legitimate,45123.56,Transfer Funds,True,-270.7549,44852.805,Japan,Japan,MacBook,Public WiFi,traveler,0
20,20,2025-02-25 21:10:48,0 days 00:21:13,legitimate,69267.51,Pay Bills,True,-92.02614,69175.48,Japan,France,MacBook,Mobile Network,static,0
21,21,2025-02-25 23:04:18,0 days 00:01:25,legitimate,76234.74,Pay Bills,True,-31.37981,76203.37,France,France,iPad,Home WiFi,static,0
23,23,2025-02-26 00:37:08,0 days 01:19:43,legitimate,80550.52,Apply for Loan,True,0.0,80550.52,Germany,Germany,Windows Laptop,Corporate Network,static,0
24,24,2025-02-26 08:26:12,0 days 01:10:16,legitimate,15894.551,Pay Bills,True,-141.36823,15753.183,France,France,Windows Laptop,Public WiFi,static,0
25,25,2025-02-26 02:59:05,0 days 00:52:49,legitimate,34733.83,Make Purchase,True,-62.74272,34671.086,USA,Japan,iPhone,Home WiFi,traveler,0
27,27,2025-02-26 03:07:43,0 days 02:54:20,legitimate,60579.33,Transfer Funds,True,-254.89243,60324.434,China,USA,MacBook,Home WiFi,static,0
28,28,2025-02-26 00:20:52,0 days 00:24:40,legitimate,72435.95,Make Purchase,True,-1038.7172,71397.234,USA,USA,iPhone,Mobile Network,static,0
29,29,2025-02-26 03:42:15,0 days 00:45:18,legitimate,59517.49,Make Purchase,True,-494.2033,59023.285,USA,UK,MacBook,Home WiFi,traveler,0
30,1,2025-02-26 01:44:19,0 days 00:13:59,identity_theft,58521.355,Change Email,True,0.0,58521.355,USA,Hong Kong,iPhone,Public WiFi,static,1
31,31,2025-02-26 05:41:04,0 days 02:49:00,legitimate,19799.805,Deposit Funds,True,40.15865,19839.965,USA,USA,Windows Laptop,Mobile Network,static,0
32,32,2025-02-25 23:11:08,0 days 01:39:51,legitimate,12597.155,Pay Bills,True,-45.38335,12551.771,France,Japan,Android,Mobile Network,traveler,0
33,33,2025-02-25 18:11:35,0 days 00:43:04,legitimate,75115.914,Make Purchase,True,-103.469795,75012.445,France,Japan,Android,Mobile Network,traveler,0
34,34,2025-02-26 07:25:54,0 days 02:38:41,legitimate,21387.271,Pay Bills,True,-808.18585,20579.086,USA,UK,iPad,Public WiFi,static,0
35,35,2025-02-26 00:08:42,0 days 00:30:14,legitimate,45095.645,Transfer Funds,True,-32.972725,45062.67,France,Germany,Android,Public WiFi,traveler,0
36,36,2025-02-26 00:03:52,0 days 02:59:48,legitimate,23130.068,Apply for Credit Card,True,0.0,23130.068,China,France,MacBook,Home WiFi,traveler,0
37,37,2025-02-26 03:46:09,0 days 02:13:31,legitimate,46811.363,Invest Money,True,-87.32582,46724.035,UK,USA,iPhone,Public WiFi,traveler,0
38,38,2025-02-26 08:54:53,0 days 02:14:01,legitimate,39270.652,Apply for Credit Card,True,0.0,39270.652,China,China,Android,Public WiFi,static,0
39,39,2025-02-25 23:37:41,0 days 00:19:04,legitimate,92884.1,Make Purchase,True,-84.47502,92799.625,Japan,Japan,iPhone,Home WiFi,static,0
0,0,2025-02-26 04:58:54,0 days 00:13:49,legitimate,17112.113,Transfer Funds,True,-106.0089,17006.105,China,UK,MacBook,Mobile Network,traveler,0
1,1,2025-02-26 03:16:54,0 days 01:32:35,legitimate,58521.355,Pay Bills,True,-80.37736,58440.977,USA,France,iPhone,Corporate Network,static,0
2,2,2025-02-26 04:53:49,0 days 00:27:05,legitimate,44085.28,Make Purchase,True,-224.46959,43860.81,Japan,Japan,Windows Laptop,Mobile Network,static,0
3,3,2025-02-25 20:41:24,0 days 00:14:57,legitimate,82265.19,Invest Money,True,-287.15564,81978.03,China,USA,Android,Home WiFi,static,0
4,4,2025-02-26 07:03:42,0 days 01:02:30,legitimate,45560.2,Make Purchase,True,-230.77223,45329.426,Germany,Germany,MacBook,Public WiFi,static,0
5,5,2025-02-26 07:02:55,0 days 02:30:12,legitimate,58530.88,Make Purchase,True,-103.24048,58427.64,USA,UK,iPhone,Mobile Network,static,0
6,6,2025-02-26 02:16:28,0 days 00:04:22,legitimate,54742.95,Deposit Funds,True,77.05346,54820.004,USA,USA,iPad,Home WiFi,static,0
7,7,2025-02-26 07:50:03,0 days 00:44:54,legitimate,84286.555,Deposit Funds,True,48.75305,84335.305,Japan,Germany,Android,Home WiFi,traveler,0
8,8,2025-02-25 20:46:19,0 days 02:37:45,legitimate,65393.387,Make Purchase,True,-556.4145,64836.973,France,UK,Windows Laptop,Home WiFi,static,0
11,11,2025-02-26 08:32:38,0 days 01:30:12,legitimate,70413.9,Pay Bills,True,-87.48356,70326.414,UK,UK,MacBook,Mobile Network,static,0
12,12,2025-02-26 11:39:55,0 days 01:20:00,legitimate,57603.57,Apply for Credit Card,True,0.0,57603.57,China,China,Windows Laptop,Public WiFi,static,0
13,13,2025-02-26 04:09:28,0 days 00:19:16,legitimate,86941.74,Make Purchase,True,-96.21398,86845.53,Japan,Japan,Windows Laptop,Public WiFi,static,0
15,15,2025-02-26 03:22:16,0 days 00:50:33,legitimate,93174.46,Invest Money,True,-21.99411,93152.47,France,France,iPad,Home WiFi,static,0
16,16,2025-02-26 00:18:26,0 days 00:27:30,legitimate,79456.52,Transfer Funds,True,-42.22231,79414.305,UK,France,Windows Laptop,Mobile Network,static,0
17,17,2025-02-26 13:44:12,0 days 00:46:12,legitimate,40740.453,Make Purchase,True,-363.18808,40377.266,USA,USA,iPhone,Mobile Network,traveler,0
19,19,2025-02-26 04:58:26,0 days 02:31:04,legitimate,44852.805,Make Purchase,True,-25.376709,44827.426,Japan,France,Android,Corporate Network,traveler,0
20,20,2025-02-25 21:49:13,0 days 00:38:25,legitimate,69175.48,Transfer Funds,True,-128.35828,69047.12,Japan,UK,Android,Home WiFi,static,0
21,21,2025-02-25 23:04:19,0 days 00:00:01,legitimate,76203.37,Pay Bills,True,-192.26465,76011.1,France,France,iPhone,Public WiFi,static,0
23,23,2025-02-26 01:31:56,0 days 00:54:48,legitimate,80550.52,Make Purchase,True,-120.1911,80430.33,Germany,Germany,Windows Laptop,Public WiFi,static,0
24,24,2025-02-26 10:06:20,0 days 01:40:08,legitimate,15753.183,Make Purchase,True,-284.8591,15468.323,France,USA,Android,Mobile Network,static,0
25,25,2025-02-26 05:25:12,0 days 02:26:07,legitimate,34671.086,Deposit Funds,True,179.56955,34850.656,USA,France,Android,Home WiFi,traveler,0
27,27,2025-02-26 03:15:55,0 days 00:08:12,legitimate,60324.434,Make Purchase,True,-29.22467,60295.21,China,USA,iPhone,Home WiFi,static,0
28,28,2025-02-26 02:41:54,0 days 02:21:02,legitimate,71397.234,Apply for Credit Card,True,0.0,71397.234,USA,USA,Android,Public WiFi,static,0
29,29,2025-02-26 05:15:35,0 days 01:33:20,legitimate,59023.285,Make Purchase,True,-85.688324,58937.598,USA,UK,Windows Laptop,Home WiFi,traveler,0
30,1,2025-02-26 03:18:16,0 days 00:01:22,identity_theft,58440.977,Request New Card,True,0.0,58440.977,USA,Hong Kong,iPhone,Public WiFi,static,1
31,31,2025-02-26 07:06:15,0 days 01:25:11,legitimate,19839.965,Invest Money,True,-257.04755,19582.916,USA,USA,iPhone,Public WiFi,static,0
32,32,2025-02-25 23:55:59,0 days 00:44:51,legitimate,12551.771,Transfer Funds,True,-73.99418,12477.777,France,France,Android,Home WiFi,traveler,0
33,33,2025-02-25 20:36:33,0 days 02:24:58,legitimate,75012.445,Make Purchase,True,-143.0437,74869.4,France,Germany,iPhone,Home WiFi,traveler,0
34,34,2025-02-26 09:40:32,0 days 02:14:38,legitimate,20579.086,Deposit Funds,True,352.59332,20931.68,USA,UK,Android,Mobile Network,static,0
35,35,2025-02-26 00:42:44,0 days 00:34:02,legitimate,45062.67,Make Purchase,True,-104.687096,44957.984,France,UK,Windows Laptop,Home WiFi,traveler,0
36,36,2025-02-26 02:37:27,0 days 02:33:35,legitimate,23130.068,Pay Bills,True,-137.4199,22992.648,China,Germany,Android,Mobile Network,traveler,0
37,37,2025-02-26 04:11:26,0 days 00:25:17,legitimate,46724.035,Invest Money,True,-13.276076,46710.758,UK,France,iPhone,Home WiFi,traveler,0
38,38,2025-02-26 09:52:02,0 days 00:57:09,legitimate,39270.652,Transfer Funds,True,-214.74548,39055.91,China,China,iPhone,Home WiFi,static,0
39,39,2025-02-26 01:27:28,0 days 01:49:47,legitimate,92799.625,Make Purchase,True,-95.07093,92704.555,Japan,France,iPhone,Public WiFi,static,0
0,0,2025-02-26 06:49:38,0 days 01:50:44,legitimate,17006.105,Make Purchase,True,-38.37753,16967.727,China,France,iPad,Public WiFi,traveler,0
1,1,2025-02-26 03:57:56,0 days 00:39:40,legitimate,58440.977,Pay Bills,True,-125.191505,58315.785,USA,France,MacBook,Public WiFi,static,0
2,2,2025-02-26 05:09:20,0 days 00:15:31,legitimate,43860.81,Make Purchase,True,-299.0378,43561.773,Japan,Japan,MacBook,Home WiFi,static,0
3,3,2025-02-25 23:24:20,0 days 02:42:56,legitimate,81978.03,Apply for Loan,True,0.0,81978.03,China,China,iPhone,Home WiFi,static,0
4,4,2025-02-26 08:43:26,0 days 01:39:44,legitimate,45329.426,Make Purchase,True,-18.567173,45310.86,Germany,Germany,MacBook,Home WiFi,static,0
5,5,2025-02-26 07:22:48,0 days 00:19:53,legitimate,58427.64,Pay Bills,True,-76.22419,58351.414,USA,USA,MacBook,Public WiFi,static,0
6,6,2025-02-26 03:05:16,0 days 00:48:48,legitimate,54820.004,Review activityments,True,0.0,54820.004,USA,USA,iPhone,Home WiFi,static,0
7,7,2025-02-26 08:18:28,0 days 00:28:25,legitimate,84335.305,Apply for Credit Card,True,0.0,84335.305,Japan,Germany,Android,Home WiFi,traveler,0
8,8,2025-02-25 20:54:33,0 days 00:08:14,legitimate,64836.973,Make Purchase,True,-199.60365,64637.37,France,UK,MacBook,Mobile Network,static,0
11,11,2025-02-26 09:56:36,0 days 01:23:58,legitimate,70326.414,Pay Bills,True,-351.9949,69974.414,UK,UK,iPhone,Home WiFi,static,0
12,12,2025-02-26 12:30:21,0 days 00:50:26,legitimate,57603.57,Transfer Funds,True,-238.19363,57365.375,China,China,Windows Laptop,Public WiFi,static,0
13,13,2025-02-26 04:17:03,0 days 00:07:35,legitimate,86845.53,Make Purchase,True,-86.039116,86759.49,Japan,UK,Windows Laptop,Corporate Network,static,0
15,15,2025-02-26 03:37:34,0 days 00:15:18,legitimate,93152.47,Invest Money,True,-342.94766,92809.52,France,France,Windows Laptop,Home WiFi,static,0
16,16,2025-02-26 03:13:36,0 days 02:55:10,legitimate,79414.305,Transfer Funds,True,-800.322,78613.984,UK,USA,Linux PC,Corporate Network,static,0
17,17,2025-02-26 14:27:55,0 days 00:43:43,legitimate,40377.266,Transfer Funds,True,-704.31464,39672.95,USA,Japan,iPhone,Home WiFi,traveler,0
